Player Name,Player Salary
Player-3764,"$49,182,640.00"
Player-3765,"$10,836,052.00"
Player-3766,"$49,079,169.00"
Player-3767,"$46,335,403.00"
Player-3768,"$3,801,380.00"
Player-3769,"$20,511,579.00"
Player-3770,"$7,925,759.00"
Player-3771,"$44,606,382.00"
Player-3772,"$27,709,270.00"
Player-3773,"$23,046,882.00"
Player-3774,"$7,428,017.00"
Player-3775,"$2,359,995.00"
Player-3776,"$36,175,234.00"
Player-3777,"$31,017,094.00"
Player-3778,"$10,784,075.00"
Player-3779,"$26,330,242.00"
Player-3780,"$16,388,334.00"
Player-3781,"$35,950,061.00"
Player-3782,"$22,464,463.00"
Player-3783,"$44,724,689.00"
Player-3784,"$39,257,944.00"
Player-3785,"$35,917,909.00"
Player-3786,"$25,424,919.00"
Player-3787,"$31,009,535.00"
Player-3788,"$7,147,075.00"
Player-3789,"$40,254,994.00"
Player-3790,"$45,860,825.00"
Player-3791,"$49,283,275.00"
Player-3792,"$20,678,036.00"
Player-3793,"$36,720,711.00"
Player-3794,"$36,498,041.00"
Player-3795,"$5,517,894.00"
Player-3796,"$36,880,060.00"
Player-3797,"$11,171,539.00"
Player-3798,"$1,014,665.00"
Player-3799,"$41,384,500.00"
Player-3800,"$48,678,123.00"
Player-3801,"$27,100,733.00"
Player-3802,"$134,639.00"
Player-3803,"$22,544,659.00"
Player-3804,"$9,947,585.00"
Player-3805,"$17,406,746.00"
Player-3806,"$11,583,760.00"
Player-3807,"$8,136,869.00"
Player-3808,"$37,595,501.00"
Player-3809,"$29,434,038.00"
Player-3810,"$36,803,465.00"
Player-3811,"$11,961,004.00"
Player-3812,"$27,756,909.00"
Player-3813,"$17,352,676.00"
Player-3814,"$11,577,257.00"
Player-3815,"$8,244,213.00"
Player-3816,"$37,801,740.00"
Player-3817,"$22,649,338.00"
Player-3818,"$33,380,186.00"
Player-3819,"$43,950,685.00"
Player-3820,"$17,656,997.00"
Player-3821,"$15,550,944.00"
Player-3822,"$14,837,728.00"
Player-3823,"$44,465,719.00"
Player-3824,"$38,886,530.00"
Player-3825,"$43,879,482.00"
Player-3826,"$8,355,816.00"
Player-3827,"$48,550,002.00"
Player-3828,"$28,975,127.00"
Player-3829,"$38,736,156.00"
Player-3830,"$16,825,340.00"
Player-3831,"$47,279,386.00"
Player-3832,"$3,505,855.00"
Player-3833,"$18,933,949.00"
Player-3834,"$39,891,011.00"
Player-3835,"$13,984,225.00"
Player-3836,"$12,737,469.00"
Player-3837,"$4,944,662.00"
Player-3838,"$41,584,138.00"
Player-3839,"$42,652,213.00"
Player-3840,"$5,968,784.00"
Player-3841,"$18,038,389.00"
Player-3842,"$24,639,954.00"
Player-3843,"$25,752,731.00"
Player-3844,"$8,533,713.00"
Player-3845,"$46,147,697.00"
Player-3846,"$6,256,708.00"
Player-3847,"$7,460,760.00"
Player-3848,"$31,771,789.00"
Player-3849,"$21,410,877.00"
Player-3850,"$17,407,497.00"
Player-3851,"$49,951,506.00"
Player-3852,"$34,220,812.00"
Player-3853,"$6,575,145.00"
Player-3854,"$49,525,414.00"
Player-3855,"$5,709,006.00"
Player-3856,"$21,415,343.00"
Player-3857,"$18,943,747.00"
Player-3858,"$31,649,471.00"
Player-3859,"$11,423,802.00"
Player-3860,"$18,411,519.00"
Player-3861,"$47,653,737.00"
Player-3862,"$27,080,327.00"
Player-3863,"$37,924,884.00"
Player-3864,"$48,005,949.00"
Player-3865,"$17,193,508.00"
Player-3866,"$26,399,900.00"
Player-3867,"$12,013,110.00"
Player-3868,"$8,742,580.00"
Player-3869,"$24,349,702.00"
Player-3870,"$45,578,987.00"
Player-3871,"$2,481,588.00"
Player-3872,"$37,566,691.00"
Player-3873,"$4,925,509.00"
Player-3874,"$34,306,009.00"
Player-3875,"$41,148,801.00"
Player-3876,"$30,719,761.00"
Player-3877,"$15,747,324.00"
Player-3878,"$16,208,501.00"
Player-3879,"$13,187,885.00"
Player-3880,"$36,889,382.00"
Player-3881,"$34,945,957.00"
Player-3882,"$1,448,188.00"
Player-3883,"$16,351,697.00"
Player-3884,"$26,003,306.00"
Player-3885,"$32,914,766.00"
Player-3886,"$49,445,604.00"
Player-3887,"$8,854,180.00"
Player-3888,"$26,231,744.00"
Player-3889,"$42,095,083.00"
Player-3890,"$48,528,824.00"
Player-3891,"$41,757,507.00"
Player-3892,"$44,607,568.00"
Player-3893,"$4,375,149.00"
Player-3894,"$37,057,855.00"
Player-3895,"$20,989,899.00"
Player-3896,"$44,881,147.00"
Player-3897,"$6,055,674.00"
Player-3898,"$42,263,277.00"
Player-3899,"$20,726,335.00"
Player-3900,"$18,290,167.00"
Player-3901,"$36,048,125.00"
Player-3902,"$9,286,492.00"
Player-3903,"$34,501,318.00"
Player-3904,"$45,861,040.00"
Player-3905,"$48,869,565.00"
Player-3906,"$10,371,714.00"
Player-3907,"$6,188,261.00"
Player-3908,"$26,972,115.00"
Player-3909,"$1,742,019.00"
Player-3910,"$22,606,960.00"
Player-3911,"$24,906,991.00"
Player-3912,"$6,150,311.00"
Player-3913,"$4,182,933.00"
Player-3914,"$2,807,426.00"
Player-3915,"$34,091,294.00"
Player-3916,"$15,928,115.00"
Player-3917,"$38,711,765.00"
Player-3918,"$32,707,704.00"
Player-3919,"$38,816,442.00"
Player-3920,"$45,049,577.00"
Player-3921,"$542,809.00"
Player-3922,"$26,129,311.00"
Player-3923,"$32,317,756.00"
Player-3924,"$26,984,548.00"
Player-3925,"$35,846,380.00"
Player-3926,"$16,605,171.00"
Player-3927,"$15,931,380.00"
Player-3928,"$39,272,078.00"
Player-3929,"$21,649,429.00"
Player-3930,"$13,689,646.00"
Player-3931,"$7,892,753.00"
Player-3932,"$24,446,637.00"
Player-3933,"$49,803,414.00"
Player-3934,"$43,310,442.00"
Player-3935,"$1,818,667.00"
Player-3936,"$46,073,091.00"
Player-3937,"$7,672,819.00"
Player-3938,"$6,148,389.00"
Player-3939,"$22,008,087.00"
Player-3940,"$46,999,904.00"
Player-3941,"$36,670,765.00"
Player-3942,"$14,825,909.00"
Player-3943,"$46,426,099.00"
Player-3944,"$35,728,289.00"
Player-3945,"$13,240,527.00"
Player-3946,"$30,594,753.00"
Player-3947,"$36,706,981.00"
Player-3948,"$14,886,783.00"
Player-3949,"$19,109,979.00"
Player-3950,"$18,748,488.00"
Player-3951,"$25,282,287.00"
Player-3952,"$42,901,753.00"
Player-3953,"$38,595,841.00"
Player-3954,"$23,384,995.00"
Player-3955,"$47,470,256.00"
Player-3956,"$23,966,186.00"
Player-3957,"$34,259,100.00"
Player-3958,"$15,254,733.00"
Player-3959,"$9,994,557.00"
Player-3960,"$24,306,509.00"
Player-3961,"$9,649,844.00"
Player-3962,"$4,364,976.00"
Player-3963,"$11,813,391.00"
Player-3964,"$27,718,784.00"
Player-3965,"$43,227,860.00"
Player-3966,"$21,874,324.00"
Player-3967,"$25,728,738.00"
Player-3968,"$42,885,434.00"
Player-3969,"$45,518,125.00"
Player-3970,"$18,763,259.00"
Player-3971,"$34,861,974.00"
Player-3972,"$48,239,346.00"
Player-3973,"$23,607,704.00"
Player-3974,"$12,616,523.00"
Player-3975,"$23,369,959.00"
Player-3976,"$48,440,348.00"
Player-3977,"$23,277,030.00"
Player-3978,"$40,280,423.00"
Player-3979,"$29,803,717.00"
Player-3980,"$845,723.00"
Player-3981,"$8,623,133.00"
Player-3982,"$37,756,546.00"
Player-3983,"$4,628,471.00"
Player-3984,"$2,234,742.00"
Player-3985,"$1,147,141.00"
Player-3986,"$29,041,407.00"
Player-3987,"$34,570,220.00"
Player-3988,"$13,934,848.00"
Player-3989,"$19,872,676.00"
Player-3990,"$31,673,810.00"
Player-3991,"$33,832,856.00"
Player-3992,"$31,191,737.00"
Player-3993,"$14,987,246.00"
Player-3994,"$18,253,298.00"
Player-3995,"$7,303,312.00"
Player-3996,"$1,007,912.00"
Player-3997,"$8,615,096.00"
Player-3998,"$35,790,611.00"
Player-3999,"$884,321.00"
Player-4000,"$3,058,621.00"
Player-4001,"$31,354,946.00"
Player-4002,"$39,524,651.00"
Player-4003,"$34,613,728.00"
Player-4004,"$32,705,710.00"
Player-4005,"$35,276,816.00"
Player-4006,"$8,458,233.00"
Player-4007,"$29,256,671.00"
Player-4008,"$32,889,524.00"
Player-4009,"$25,838,794.00"
Player-4010,"$11,756,169.00"
Player-4011,"$5,649,732.00"
Player-4012,"$15,450,189.00"
Player-4013,"$47,443,812.00"
Player-4014,"$35,006,040.00"
Player-4015,"$1,298,143.00"
Player-4016,"$49,762,296.00"
Player-4017,"$11,068,525.00"
Player-4018,"$40,098,794.00"
Player-4019,"$9,220,521.00"
Player-4020,"$22,259,623.00"
Player-4021,"$30,567,945.00"
Player-4022,"$26,225,954.00"
Player-4023,"$23,023,163.00"
Player-4024,"$21,143,523.00"
Player-4025,"$39,435,858.00"
Player-4026,"$46,672,037.00"
Player-4027,"$37,686,044.00"
Player-4028,"$10,381,758.00"
Player-4029,"$28,871,712.00"
Player-4030,"$10,649,632.00"
Player-4031,"$43,704,933.00"
Player-4032,"$849,592.00"
Player-4033,"$41,296,105.00"
Player-4034,"$13,158,894.00"
Player-4035,"$3,007,408.00"
Player-4036,"$16,790,214.00"
Player-4037,"$23,340,446.00"
Player-4038,"$1,988,840.00"
Player-4039,"$21,610,177.00"
Player-4040,"$29,074,291.00"
Player-4041,"$49,945,806.00"
Player-4042,"$20,976,803.00"
Player-4043,"$35,466,472.00"
Player-4044,"$10,256,741.00"
Player-4045,"$13,595,718.00"
Player-4046,"$28,261,717.00"
Player-4047,"$9,301,627.00"
Player-4048,"$1,081,705.00"
Player-4049,"$24,713,977.00"
Player-4050,"$15,768,675.00"
Player-4051,"$18,894,908.00"
Player-4052,"$27,407,976.00"
Player-4053,"$43,145,359.00"
Player-4054,"$16,665,730.00"
Player-4055,"$2,567,313.00"
Player-4056,"$37,975,961.00"
Player-4057,"$9,624,319.00"
Player-4058,"$42,617,649.00"
Player-4059,"$14,224,380.00"
Player-4060,"$4,299,984.00"
Player-4061,"$36,623,204.00"
Player-4062,"$9,737,361.00"
Player-4063,"$31,758,723.00"
Player-4064,"$13,770,540.00"
Player-4065,"$18,177,045.00"
Player-4066,"$28,971,983.00"
Player-4067,"$25,639,342.00"
Player-4068,"$20,274,082.00"
Player-4069,"$14,727,111.00"
Player-4070,"$6,399,187.00"
Player-4071,"$29,979,212.00"
Player-4072,"$7,874,369.00"
Player-4073,"$19,110,705.00"
Player-4074,"$19,140,786.00"
Player-4075,"$48,761,890.00"
Player-4076,"$41,940,555.00"
Player-4077,"$4,788,077.00"
Player-4078,"$35,758,193.00"
Player-4079,"$34,857,257.00"
Player-4080,"$29,550,550.00"
Player-4081,"$19,005,167.00"
Player-4082,"$4,118,509.00"
Player-4083,"$43,984,458.00"
Player-4084,"$34,222,109.00"
Player-4085,"$43,163,201.00"
Player-4086,"$13,121,984.00"
Player-4087,"$26,276,696.00"
Player-4088,"$17,110,361.00"
Player-4089,"$13,778,238.00"
Player-4090,"$25,085,688.00"
Player-4091,"$17,741,762.00"
Player-4092,"$48,610,649.00"
Player-4093,"$45,019,160.00"
Player-4094,"$37,869,587.00"
Player-4095,"$7,429,179.00"
Player-4096,"$12,795,689.00"
Player-4097,"$13,884,771.00"
Player-4098,"$1,381,098.00"
Player-4099,"$8,829,680.00"
Player-4100,"$12,872,971.00"
Player-4101,"$44,887,541.00"
Player-4102,"$5,579,223.00"
Player-4103,"$3,605,598.00"
Player-4104,"$10,249,672.00"
Player-4105,"$31,725,388.00"
Player-4106,"$9,859,350.00"
Player-4107,"$6,626,972.00"
Player-4108,"$49,567,486.00"
Player-4109,"$8,338,232.00"
Player-4110,"$22,049,210.00"
Player-4111,"$26,045,006.00"
Player-4112,"$20,809,325.00"
Player-4113,"$34,012,631.00"
Player-4114,"$49,400,949.00"
Player-4115,"$10,042,215.00"
Player-4116,"$30,952,962.00"
Player-4117,"$21,888,108.00"
Player-4118,"$46,980,046.00"
Player-4119,"$3,111,497.00"
Player-4120,"$984,690.00"
Player-4121,"$30,012,028.00"
Player-4122,"$7,730,064.00"
Player-4123,"$9,575,041.00"
Player-4124,"$5,439,597.00"
Player-4125,"$5,701,015.00"
Player-4126,"$33,440,002.00"
Player-4127,"$8,822,147.00"
Player-4128,"$32,834,611.00"
Player-4129,"$18,318,648.00"
Player-4130,"$39,023,126.00"
Player-4131,"$17,184,486.00"
Player-4132,"$39,958,026.00"
Player-4133,"$21,148,477.00"
Player-4134,"$22,776,973.00"
Player-4135,"$44,678,308.00"
Player-4136,"$29,189,409.00"
Player-4137,"$5,458,558.00"
Player-4138,"$17,332,196.00"
Player-4139,"$32,144,562.00"
Player-4140,"$30,995,724.00"
Player-4141,"$5,542,048.00"
Player-4142,"$37,669,939.00"
Player-4143,"$13,929,172.00"
Player-4144,"$13,332,762.00"
Player-4145,"$37,138,421.00"
Player-4146,"$34,403,176.00"
Player-4147,"$36,541,956.00"
Player-4148,"$5,224,733.00"
Player-4149,"$14,171,488.00"
Player-4150,"$35,975,549.00"
Player-4151,"$32,744,172.00"
Player-4152,"$30,516,947.00"
Player-4153,"$36,083,510.00"
Player-4154,"$16,619,305.00"
Player-4155,"$40,972,885.00"
Player-4156,"$27,331,851.00"
Player-4157,"$26,458,228.00"
Player-4158,"$16,776,579.00"
Player-4159,"$37,204,215.00"
Player-4160,"$15,308,532.00"
Player-4161,"$11,891,574.00"
Player-4162,"$48,920,847.00"
Player-4163,"$25,085,840.00"
Player-4164,"$5,448,581.00"
Player-4165,"$3,244,379.00"
Player-4166,"$48,280,763.00"
Player-4167,"$40,633,094.00"
Player-4168,"$32,543,786.00"
Player-4169,"$3,011,110.00"
Player-4170,"$1,941,704.00"
Player-4171,"$4,116,379.00"
Player-4172,"$3,459,699.00"
Player-4173,"$14,725,142.00"
Player-4174,"$12,506,704.00"
Player-4175,"$20,624,065.00"
Player-4176,"$23,274,663.00"
Player-4177,"$11,271,010.00"
Player-4178,"$47,525,990.00"
Player-4179,"$45,555,503.00"
Player-4180,"$18,139,937.00"
Player-4181,"$17,213,787.00"
Player-4182,"$39,001,011.00"
Player-4183,"$32,485,486.00"
Player-4184,"$11,971,898.00"
Player-4185,"$25,147,582.00"
Player-4186,"$37,993,997.00"
Player-4187,"$17,176,108.00"
Player-4188,"$48,572,016.00"
Player-4189,"$14,807,703.00"
Player-4190,"$20,221,777.00"
Player-4191,"$40,899,357.00"
Player-4192,"$32,891,698.00"
Player-4193,"$17,531,471.00"
Player-4194,"$17,399,853.00"
Player-4195,"$43,900,611.00"
Player-4196,"$2,377,394.00"
Player-4197,"$26,070,622.00"
Player-4198,"$9,516,949.00"
Player-4199,"$35,427,869.00"
Player-4200,"$37,928,555.00"
Player-4201,"$47,688,548.00"
Player-4202,"$34,377,424.00"
Player-4203,"$25,937,446.00"
Player-4204,"$42,818,520.00"
Player-4205,"$25,995,527.00"
Player-4206,"$34,990,399.00"
Player-4207,"$46,625,899.00"
Player-4208,"$40,094,001.00"
Player-4209,"$39,619,099.00"
Player-4210,"$4,458,713.00"
Player-4211,"$5,302,902.00"
Player-4212,"$18,687,604.00"
Player-4213,"$1,447,404.00"
Player-4214,"$19,503,238.00"
Player-4215,"$39,711,580.00"
Player-4216,"$46,325,365.00"
Player-4217,"$44,452,388.00"
Player-4218,"$1,672,716.00"
Player-4219,"$15,203,382.00"
Player-4220,"$33,009,438.00"
Player-4221,"$28,868,209.00"
Player-4222,"$18,452,727.00"
Player-4223,"$23,947,667.00"
Player-4224,"$36,743,784.00"
Player-4225,"$6,205,200.00"
Player-4226,"$2,608,516.00"
Player-4227,"$48,280,827.00"
Player-4228,"$45,780,602.00"
Player-4229,"$33,139,639.00"
Player-4230,"$16,591,296.00"
Player-4231,"$49,649,278.00"
Player-4232,"$9,904,431.00"
Player-4233,"$34,639,801.00"
Player-4234,"$12,626,050.00"
Player-4235,"$20,325,873.00"
Player-4236,"$46,184,193.00"
Player-4237,"$22,814,772.00"
Player-4238,"$32,328,325.00"
Player-4239,"$44,556,325.00"
Player-4240,"$24,010,488.00"
Player-4241,"$6,967,561.00"
Player-4242,"$12,207,478.00"
Player-4243,"$4,269,008.00"
Player-4244,"$24,598,167.00"
Player-4245,"$9,319,667.00"
Player-4246,"$1,181,479.00"
Player-4247,"$24,881,467.00"
Player-4248,"$39,610,462.00"
Player-4249,"$21,469,073.00"
Player-4250,"$7,154,140.00"
Player-4251,"$32,907,315.00"
Player-4252,"$14,705,994.00"
Player-4253,"$8,268,372.00"
Player-4254,"$30,078,212.00"
Player-4255,"$9,995,104.00"
Player-4256,"$36,896,860.00"
Player-4257,"$19,573,398.00"
Player-4258,"$41,255,302.00"
Player-4259,"$49,783,006.00"
Player-4260,"$19,951,236.00"
Player-4261,"$11,110,062.00"
Player-4262,"$39,359,901.00"
Player-4263,"$24,637,813.00"
Player-4264,"$48,140,120.00"
Player-4265,"$32,289,448.00"
Player-4266,"$10,706,598.00"
Player-4267,"$27,439,371.00"
Player-4268,"$40,340,563.00"
Player-4269,"$4,261,911.00"
Player-4270,"$29,742,289.00"
Player-4271,"$40,795,284.00"
Player-4272,"$2,415,881.00"
Player-4273,"$24,272,670.00"
Player-4274,"$47,615,845.00"
Player-4275,"$2,208,221.00"
Player-4276,"$48,241,245.00"
Player-4277,"$10,615,005.00"
Player-4278,"$12,675,677.00"
Player-4279,"$15,153,528.00"
Player-4280,"$39,929,475.00"
Player-4281,"$27,754,810.00"
Player-4282,"$5,830,621.00"
Player-4283,"$11,444,429.00"
Player-4284,"$21,725,161.00"
Player-4285,"$22,218,158.00"
Player-4286,"$29,154,955.00"
Player-4287,"$13,217,186.00"
Player-4288,"$22,140,433.00"
Player-4289,"$19,549,537.00"
Player-4290,"$27,760,451.00"
Player-4291,"$47,711,075.00"
Player-4292,"$14,224,395.00"
Player-4293,"$36,378,140.00"
Player-4294,"$40,021,974.00"
Player-4295,"$13,197,310.00"
Player-4296,"$26,592,967.00"
Player-4297,"$2,861,186.00"
Player-4298,"$22,318,642.00"
Player-4299,"$27,251,064.00"
Player-4300,"$27,921,842.00"
Player-4301,"$907,298.00"
Player-4302,"$9,023,605.00"
Player-4303,"$935,867.00"
Player-4304,"$41,349,698.00"
Player-4305,"$34,182,255.00"
Player-4306,"$18,653,269.00"
Player-4307,"$19,777,055.00"
Player-4308,"$2,888,058.00"
Player-4309,"$45,573,160.00"
Player-4310,"$23,743,463.00"
Player-4311,"$46,373,929.00"
Player-4312,"$49,861,281.00"
Player-4313,"$38,816,149.00"
Player-4314,"$38,356,223.00"
Player-4315,"$18,819,199.00"
Player-4316,"$18,275,456.00"
Player-4317,"$10,771,912.00"
Player-4318,"$35,213,805.00"
Player-4319,"$5,664,967.00"
Player-4320,"$37,067,077.00"
Player-4321,"$34,405,930.00"
Player-4322,"$40,197,760.00"
Player-4323,"$1,930,033.00"
Player-4324,"$39,441,345.00"
Player-4325,"$33,774,205.00"
Player-4326,"$15,979,398.00"
Player-4327,"$33,261,161.00"
Player-4328,"$41,569,691.00"
Player-4329,"$35,624,610.00"
Player-4330,"$9,198,467.00"
Player-4331,"$12,541,129.00"
Player-4332,"$41,994,880.00"
Player-4333,"$32,950,256.00"
Player-4334,"$2,038,731.00"
Player-4335,"$37,573,129.00"
Player-4336,"$4,256,368.00"
Player-4337,"$35,275,196.00"
Player-4338,"$21,009,557.00"
Player-4339,"$25,101,191.00"
Player-4340,"$15,487,653.00"
Player-4341,"$36,025,367.00"
Player-4342,"$33,099,480.00"
Player-4343,"$18,711,226.00"
Player-4344,"$12,196,236.00"
Player-4345,"$24,536,824.00"
Player-4346,"$3,979,086.00"
Player-4347,"$9,697,527.00"
Player-4348,"$10,751,527.00"
Player-4349,"$34,047,464.00"
Player-4350,"$23,106,146.00"
Player-4351,"$21,334,209.00"
Player-4352,"$6,732,117.00"
Player-4353,"$30,022,204.00"
Player-4354,"$11,570,841.00"
Player-4355,"$23,133,320.00"
Player-4356,"$5,202,939.00"
Player-4357,"$5,199,391.00"
Player-4358,"$48,972,705.00"
Player-4359,"$15,831,567.00"
Player-4360,"$47,350,031.00"
Player-4361,"$11,865,128.00"
Player-4362,"$23,355,540.00"
Player-4363,"$26,777,456.00"
Player-4364,"$14,223,327.00"
Player-4365,"$23,007,172.00"
Player-4366,"$25,268,645.00"
Player-4367,"$27,363,401.00"
Player-4368,"$44,811,959.00"
Player-4369,"$36,206,664.00"
Player-4370,"$18,612,974.00"
Player-4371,"$40,076,980.00"
Player-4372,"$18,656,833.00"
Player-4373,"$11,339,203.00"
Player-4374,"$8,110,627.00"
Player-4375,"$35,895,508.00"
Player-4376,"$24,903,944.00"
Player-4377,"$33,755,176.00"
Player-4378,"$14,553,810.00"
Player-4379,"$38,433,769.00"
Player-4380,"$39,391,118.00"
Player-4381,"$45,054,604.00"
Player-4382,"$39,158,254.00"
Player-4383,"$48,637,339.00"
Player-4384,"$37,364,937.00"
Player-4385,"$10,976,505.00"
Player-4386,"$32,403,203.00"
Player-4387,"$44,411,930.00"
Player-4388,"$21,318,482.00"
Player-4389,"$1,765,520.00"
Player-4390,"$23,003,658.00"
Player-4391,"$10,162,645.00"
Player-4392,"$3,374,971.00"
Player-4393,"$42,152,369.00"
Player-4394,"$3,609,066.00"
Player-4395,"$7,763,219.00"
Player-4396,"$4,483,782.00"
Player-4397,"$38,360,191.00"
Player-4398,"$41,486,833.00"
Player-4399,"$24,973,152.00"
Player-4400,"$46,665,050.00"
Player-4401,"$192,119.00"
Player-4402,"$42,614,487.00"
Player-4403,"$6,079,828.00"
Player-4404,"$43,868,936.00"
Player-4405,"$34,273,554.00"
Player-4406,"$3,344,049.00"
Player-4407,"$18,076,511.00"
Player-4408,"$1,180,156.00"
Player-4409,"$35,091,272.00"
Player-4410,"$40,431,192.00"
Player-4411,"$34,965,395.00"
Player-4412,"$39,706,538.00"
Player-4413,"$7,310,864.00"
Player-4414,"$24,754,383.00"
Player-4415,"$15,519,185.00"
Player-4416,"$35,577,208.00"
Player-4417,"$18,396,775.00"
Player-4418,"$32,977,190.00"
Player-4419,"$48,378,655.00"
Player-4420,"$38,591,468.00"
Player-4421,"$43,781,495.00"
Player-4422,"$49,819,250.00"
Player-4423,"$20,820,701.00"
Player-4424,"$8,436,451.00"
Player-4425,"$14,375,883.00"
Player-4426,"$13,122,117.00"
Player-4427,"$8,726,037.00"
Player-4428,"$28,415,287.00"
Player-4429,"$40,741,053.00"
Player-4430,"$25,164,197.00"
Player-4431,"$11,485,713.00"
Player-4432,"$27,875,550.00"
Player-4433,"$15,302,158.00"
Player-4434,"$49,349,027.00"
Player-4435,"$16,845,187.00"
Player-4436,"$23,539,479.00"
Player-4437,"$12,725,955.00"
Player-4438,"$15,136,824.00"
Player-4439,"$44,393,925.00"
Player-4440,"$43,872,283.00"
Player-4441,"$23,606,838.00"
Player-4442,"$34,053,304.00"
Player-4443,"$44,921,408.00"
Player-4444,"$36,200,027.00"
Player-4445,"$23,392,844.00"
Player-4446,"$3,728,480.00"
Player-4447,"$8,095,299.00"
Player-4448,"$33,815,899.00"
Player-4449,"$13,008,915.00"
Player-4450,"$32,645,155.00"
Player-4451,"$35,394,326.00"
Player-4452,"$21,723,333.00"
Player-4453,"$11,136,362.00"
Player-4454,"$43,770,185.00"
Player-4455,"$2,146,124.00"
Player-4456,"$40,887,523.00"
Player-4457,"$4,018,962.00"
Player-4458,"$35,229,434.00"
Player-4459,"$1,821,733.00"
Player-4460,"$13,542,211.00"
Player-4461,"$6,690,570.00"
Player-4462,"$1,764,797.00"
Player-4463,"$22,651,854.00"
Player-4464,"$31,143,223.00"
Player-4465,"$17,080,473.00"
Player-4466,"$2,640,713.00"
Player-4467,"$32,567,314.00"
Player-4468,"$30,379,557.00"
Player-4469,"$14,855,491.00"
Player-4470,"$25,691,024.00"
Player-4471,"$14,133,246.00"
Player-4472,"$37,750,075.00"
Player-4473,"$5,080,966.00"
Player-4474,"$43,478,719.00"
Player-4475,"$16,374,961.00"
Player-4476,"$17,255,948.00"
Player-4477,"$20,733,524.00"
Player-4478,"$31,490,212.00"
Player-4479,"$12,906,504.00"
Player-4480,"$21,385,927.00"
Player-4481,"$10,283,184.00"
Player-4482,"$4,360,866.00"
Player-4483,"$31,411,990.00"
Player-4484,"$37,482,390.00"
Player-4485,"$41,565,958.00"
Player-4486,"$19,466,755.00"
Player-4487,"$13,202,783.00"
Player-4488,"$16,222,076.00"
Player-4489,"$15,991,756.00"
Player-4490,"$5,646,298.00"
Player-4491,"$43,685,263.00"
Player-4492,"$16,895,835.00"
Player-4493,"$20,038,911.00"
Player-4494,"$43,483,010.00"
Player-4495,"$43,206,203.00"
Player-4496,"$39,042,590.00"
Player-4497,"$8,833,438.00"
Player-4498,"$19,048,159.00"
Player-4499,"$29,133,577.00"
Player-4500,"$22,296,581.00"
Player-4501,"$16,233,783.00"
Player-4502,"$14,048,094.00"
Player-4503,"$29,700,043.00"
Player-4504,"$49,950,392.00"
Player-4505,"$28,657,519.00"
Player-4506,"$8,667,982.00"
Player-4507,"$11,259,443.00"
Player-4508,"$17,969,324.00"
Player-4509,"$318,157.00"
Player-4510,"$18,479,884.00"
Player-4511,"$13,795,181.00"
Player-4512,"$4,318,803.00"
Player-4513,"$30,979,724.00"
Player-4514,"$10,138,325.00"
Player-4515,"$47,619,826.00"
Player-4516,"$4,111,341.00"
Player-4517,"$13,491,914.00"
Player-4518,"$2,408,503.00"
Player-4519,"$45,887,804.00"
Player-4520,"$46,081,132.00"
Player-4521,"$26,533,853.00"
Player-4522,"$10,924,517.00"
Player-4523,"$34,380,630.00"
Player-4524,"$13,334,960.00"
Player-4525,"$16,618,681.00"
Player-4526,"$3,588,581.00"
Player-4527,"$24,149,435.00"
Player-4528,"$44,262,475.00"
Player-4529,"$42,821,186.00"
Player-4530,"$39,790,396.00"
Player-4531,"$2,934,435.00"
Player-4532,"$27,485,929.00"
Player-4533,"$2,922,861.00"
Player-4534,"$5,945,242.00"
Player-4535,"$21,656,744.00"
Player-4536,"$1,833,760.00"
Player-4537,"$48,735,061.00"
Player-4538,"$17,925,557.00"
Player-4539,"$30,547,538.00"
Player-4540,"$35,132,474.00"
Player-4541,"$33,429,011.00"
Player-4542,"$28,992,748.00"
Player-4543,"$25,363,057.00"
Player-4544,"$10,267,709.00"
Player-4545,"$647,508.00"
Player-4546,"$42,444,223.00"
Player-4547,"$45,756,071.00"
Player-4548,"$11,897,086.00"
Player-4549,"$49,510,299.00"
Player-4550,"$2,338,742.00"
Player-4551,"$31,649,821.00"
Player-4552,"$23,504,034.00"
Player-4553,"$24,115,717.00"
Player-4554,"$45,042,957.00"
Player-4555,"$46,419,613.00"
Player-4556,"$39,562,545.00"
Player-4557,"$44,912,655.00"
Player-4558,"$22,260,233.00"
Player-4559,"$29,954,271.00"
Player-4560,"$3,992,199.00"
Player-4561,"$45,044,184.00"
Player-4562,"$29,917,908.00"
Player-4563,"$234,836.00"
Player-4564,"$36,088,802.00"
Player-4565,"$32,907,284.00"
Player-4566,"$1,583,304.00"
Player-4567,"$38,576,721.00"
Player-4568,"$22,504,008.00"
Player-4569,"$6,082,949.00"
Player-4570,"$40,638,944.00"
Player-4571,"$21,839,707.00"
Player-4572,"$2,952,808.00"
Player-4573,"$22,734,206.00"
Player-4574,"$36,879,162.00"
Player-4575,"$15,535,685.00"
Player-4576,"$45,746,845.00"
Player-4577,"$14,114,719.00"
Player-4578,"$18,240,607.00"
Player-4579,"$43,304,413.00"
Player-4580,"$9,016,807.00"
Player-4581,"$24,282,144.00"
Player-4582,"$29,463,364.00"
Player-4583,"$43,153,010.00"
Player-4584,"$21,832,828.00"
Player-4585,"$26,769,437.00"
Player-4586,"$14,582,566.00"
Player-4587,"$35,814,387.00"
